1,2044.0,15547.0,8536.651,8346.0
2,2146.0,15547.0,7395.273,7245.0
3,2044.0,15547.0,6582.15,6246.0
4,1744.0,13447.0,6118.591,5944.0
5,1045.0,15547.0,5526.136,5145.0
6,943.0,15547.0,5043.504,4843.0
7,741.0,15547.0,4732.844,4246.0
8,741.0,15547.0,4536.481,4146.0
9,541.0,13447.0,4115.884,3743.0
10,541.0,13345.0,3818.472,3045.0
11,340.0,11345.0,3594.412,2943.0
12,340.0,12446.0,3427.93,2843.0
13,340.0,13345.0,2980.47,2046.0
14,340.0,11447.0,2548.296,1842.0
15,340.0,11447.0,2261.137,945.0
16,340.0,13345.0,1988.884,943.0
17,340.0,12446.0,1737.743,843.0
18,340.0,11345.0,1572.713,843.0
19,340.0,12446.0,1533.446,741.0
20,340.0,11345.0,1495.555,641.0
21,340.0,11345.0,1418.447,641.0
22,340.0,12346.0,1256.299,440.0
23,340.0,12346.0,912.556,340.0
24,340.0,12346.0,773.978,340.0
25,340.0,12346.0,775.482,340.0
26,340.0,12446.0,746.569,340.0
27,340.0,10346.0,711.449,340.0
28,340.0,12446.0,795.074,340.0
29,340.0,11345.0,785.685,340.0
30,340.0,10346.0,780.11,340.0
1,3014.0,14014.0,12912.0,14014.0
2,5014.0,14014.0,13570.0,14014.0
3,6014.0,14014.0,13747.0,14014.0
4,7014.0,14014.0,13849.0,14014.0
5,8014.0,14014.0,13840.0,14014.0
6,8014.0,14014.0,13822.0,14014.0
7,7014.0,14014.0,13829.0,14014.0
8,7014.0,14014.0,13830.0,14014.0
9,7014.0,14014.0,13887.0,14014.0
10,8014.0,14014.0,13882.0,14014.0
11,5014.0,14014.0,13891.0,14014.0
12,7014.0,14014.0,13893.0,14014.0
13,9014.0,14014.0,13891.0,14014.0
14,8014.0,14014.0,13918.0,14014.0
15,8014.0,14014.0,13909.0,14014.0
16,8014.0,14014.0,13926.0,14014.0
17,7014.0,14014.0,13936.0,14014.0
18,10014.0,14014.0,13962.0,14014.0
19,8014.0,14014.0,13919.0,14014.0
20,7014.0,14014.0,13929.0,14014.0
21,10014.0,14014.0,13952.0,14014.0
22,8014.0,14014.0,13940.0,14014.0
23,7014.0,14014.0,13940.0,14014.0
24,8014.0,14014.0,13934.0,14014.0
25,6014.0,14014.0,13947.0,14014.0
26,9014.0,14014.0,13954.0,14014.0
27,10014.0,14014.0,13966.0,14014.0
28,7014.0,14014.0,13960.0,14014.0
29,10014.0,14014.0,13961.0,14014.0
30,11014.0,14014.0,13975.0,14014.0
1,3014.0,14014.0,12953.992,14014.0
2,5014.0,14014.0,13617.298,14014.0
3,5014.0,14014.0,13800.2,14014.0
4,6014.0,14014.0,13828.398,14014.0
5,8014.0,14014.0,13835.0,14014.0
6,7014.0,14014.0,13806.3,14014.0
7,7014.0,14014.0,13827.098,14014.0
8,5014.0,14014.0,13883.2,14014.0
9,5014.0,14014.0,13889.0,14014.0
10,9014.0,14014.0,13922.0,14014.0
11,7014.0,14014.0,13917.0,14014.0
12,8014.0,14014.0,13917.0,14014.0
13,8014.0,14014.0,13887.098,14014.0
14,8014.0,14014.0,13915.0,14014.0
15,8014.0,14014.0,13934.1,14014.0
16,9014.0,14014.0,13919.0,14014.0
17,8014.0,14014.0,13943.0,14014.0
18,8014.0,14014.0,13946.0,14014.0
19,8014.0,14014.0,13978.0,14014.0
20,9014.0,14014.0,13954.0,14014.0
21,8014.0,14014.0,13958.098,14014.0
22,10014.0,14014.0,13961.0,14014.0
23,8014.0,14014.0,13923.0,14014.0
24,6014.0,14014.0,13951.0,14014.0
25,10014.0,14014.0,13942.0,14014.0
26,10014.0,14014.0,13965.0,14014.0
27,8014.0,14014.0,13957.0,14014.0
28,10014.0,14014.0,13956.0,14014.0
29,9014.0,14014.0,13964.0,14014.0
30,11014.0,14014.0,13984.0,14014.0
1,2106.0,14014.0,13007.686,14014.0
2,6014.0,14014.0,13626.198,14014.0
3,6014.0,14014.0,13764.198,14014.0
4,5014.0,14014.0,13759.293,14014.0
5,6014.0,14014.0,13814.0,14014.0
6,6014.0,14014.0,13861.0,14014.0
7,7014.0,14014.0,13826.0,14014.0
8,6014.0,14014.0,13817.0,14014.0
9,4014.0,14014.0,13875.1,14014.0
10,7014.0,14014.0,13877.0,14014.0
11,8014.0,14014.0,13876.0,14014.0
12,6014.0,14014.0,13916.0,14014.0
13,6014.0,14014.0,13941.0,14014.0
14,7014.0,14014.0,13917.0,14014.0
15,9014.0,14014.0,13926.0,14014.0
16,7112.0,14014.0,13920.098,14014.0
17,8014.0,14014.0,13937.0,14014.0
18,7014.0,14014.0,13957.0,14014.0
19,10014.0,14014.0,13956.0,14014.0
20,7014.0,14014.0,13935.0,14014.0
21,10014.0,14014.0,13948.1,14014.0
22,8014.0,14014.0,13935.0,14014.0
23,8014.0,14014.0,13948.0,14014.0
24,10014.0,14014.0,13962.0,14014.0
25,9014.0,14014.0,13954.0,14014.0
26,8014.0,14014.0,13946.0,14014.0
27,9014.0,14014.0,13957.0,14014.0
28,5014.0,14014.0,13950.0,14014.0
29,9014.0,14014.0,13975.0,14014.0
30,10014.0,14014.0,13985.0,14014.0
1,5014.0,14014.0,13055.588,14014.0
2,6014.0,14014.0,13593.0,14014.0
3,6014.0,14014.0,13767.2,14014.0
4,5014.0,14014.0,13769.0,14014.0
5,7014.0,14014.0,13778.1,14014.0
6,6014.0,14014.0,13849.1,14014.0
7,4014.0,14014.0,13821.0,14014.0
8,9014.0,14014.0,13900.0,14014.0
9,8014.0,14014.0,13895.0,14014.0
10,8014.0,14014.0,13915.0,14014.0
11,5014.0,14014.0,13936.0,14014.0
12,8014.0,14014.0,13927.0,14014.0
13,8014.0,14014.0,13927.0,14014.0
14,10014.0,14014.0,13939.0,14014.0
15,7014.0,14014.0,13936.0,14014.0
16,7014.0,14014.0,13939.0,14014.0
17,9014.0,14014.0,13961.0,14014.0
18,8014.0,14014.0,13942.0,14014.0
19,7014.0,14014.0,13966.0,14014.0
20,5014.0,14014.0,13929.0,14014.0
21,6014.0,14014.0,13934.0,14014.0
22,8014.0,14014.0,13950.0,14014.0
23,9014.0,14014.0,13969.0,14014.0
24,10014.0,14014.0,13961.0,14014.0
25,10014.0,14014.0,13962.0,14014.0
26,11014.0,14014.0,13972.0,14014.0
27,10014.0,14014.0,13967.0,14014.0
28,7014.0,14014.0,13962.0,14014.0
29,9014.0,14014.0,13969.0,14014.0
30,9014.0,14014.0,13955.0,14014.0
1,3110.0,14014.0,12829.481,14014.0
2,3114.0,14014.0,13660.198,14014.0
3,7014.0,14014.0,13827.0,14014.0
4,6014.0,14014.0,13800.098,14014.0
5,7014.0,14014.0,13871.1,14014.0
6,7014.0,14014.0,13877.0,14014.0
7,5014.0,14014.0,13882.0,14014.0
8,7014.0,14014.0,13896.0,14014.0
9,7014.0,14014.0,13904.0,14014.0
10,4014.0,14014.0,13903.094,14014.0
11,7014.0,14014.0,13923.0,14014.0
12,9014.0,14014.0,13938.0,14014.0
13,8014.0,14014.0,13924.0,14014.0
14,7114.0,14014.0,13932.1,14014.0
15,9014.0,14014.0,13974.0,14014.0
16,10014.0,14014.0,13970.0,14014.0
17,9014.0,14014.0,13959.0,14014.0
18,6014.0,14014.0,13966.0,14014.0
19,10014.0,14014.0,13973.0,14014.0
20,9014.0,14014.0,13986.0,14014.0
21,9014.0,14014.0,13955.0,14014.0
22,7014.0,14014.0,13944.0,14014.0
23,8014.0,14014.0,13972.0,14014.0
24,11014.0,14014.0,13978.0,14014.0
25,11014.0,14014.0,13984.0,14014.0
26,10014.0,14014.0,13966.0,14014.0
27,9014.0,14014.0,13985.0,14014.0
28,9014.0,14014.0,13966.0,14014.0
29,9014.0,14014.0,13969.0,14014.0
30,10014.0,14014.0,13996.0,14014.0
1,3014.0,14014.0,13097.59,14014.0
2,4014.0,14014.0,13632.292,14014.0
3,6014.0,14014.0,13764.1,14014.0
4,4014.0,14014.0,13772.098,14014.0
5,6014.0,14014.0,13804.0,14014.0
6,6014.0,14014.0,13823.1,14014.0
7,4110.0,14014.0,13853.096,14014.0
8,5014.0,14014.0,13849.0,14014.0
9,4014.0,14014.0,13876.0,14014.0
10,4114.0,14014.0,13883.1,14014.0
11,9014.0,14014.0,13897.0,14014.0
12,9014.0,14014.0,13910.0,14014.0
13,8014.0,14014.0,13929.0,14014.0
14,8014.0,14014.0,13934.0,14014.0
15,7014.0,14014.0,13933.0,14014.0
16,7014.0,14014.0,13942.0,14014.0
17,7014.0,14014.0,13957.0,14014.0
18,9014.0,14014.0,13955.0,14014.0
19,9014.0,14014.0,13959.0,14014.0
20,9014.0,14014.0,13974.0,14014.0
21,9014.0,14014.0,13979.0,14014.0
22,10014.0,14014.0,13979.0,14014.0
23,10014.0,14014.0,13979.0,14014.0
24,9014.0,14014.0,13965.0,14014.0
25,10014.0,14014.0,13955.0,14014.0
26,7014.0,14014.0,13965.0,14014.0
27,11014.0,14014.0,13977.0,14014.0
28,10014.0,14014.0,13973.0,14014.0
29,9014.0,14014.0,13959.0,14014.0
30,11014.0,14014.0,13978.0,14014.0
1,-13999.642857142857,-897.6666666666666,-8693.974289876785,-8999.214285714286
2,-13999.642857142857,102.33333333333333,-6636.5306390831465,-5999.571428571428
3,-13999.642857142857,102.33333333333333,-5076.060817993108,-4898.6
4,-13999.642857142857,102.33333333333333,-3832.325031845908,-2898.25
5,-12999.42857142857,102.33333333333333,-2615.8988655511125,-1897.6666666666667
6,-13999.642857142857,102.33333333333333,-2189.1550735486935,-897.6666666666666
7,-13999.642857142857,102.33333333333333,-1787.1193614607823,-897.6666666666666
8,-11999.214285714286,102.33333333333333,-1230.6774779831298,-897.6666666666666
9,-13999.642857142857,102.33333333333333,-777.6475432678386,102.33333333333333
10,-13999.642857142857,102.33333333333333,-206.74313015872767,102.33333333333333
11,-11999.07142857143,102.33333333333333,-126.91057539682751,102.33333333333333
12,-11999.214285714286,102.33333333333333,-66.30470714285676,102.33333333333333
13,-13999.642857142857,102.33333333333333,-165.3192532967038,102.33333333333333
14,-10999.42857142857,102.33333333333333,-94.50915634920575,102.33333333333333
15,-13999.642857142857,102.33333333333333,-114.7112920634922,102.33333333333333
16,-13999.642857142857,102.33333333333333,-99.7067357142854,102.33333333333333
17,-13999.642857142857,102.33333333333333,-75.1060571428575,102.33333333333333
18,-13999.642857142857,102.33333333333333,-94.61125323565501,102.33333333333333
19,-13999.642857142857,102.33333333333333,-151.81623015873208,102.33333333333333
20,-13999.642857142857,102.33333333333333,-122.60774632034826,102.33333333333333
21,-13999.642857142857,102.33333333333333,-90.60801904762,102.33333333333333
22,-13999.642857142857,102.33333333333333,-112.9185463203486,102.33333333333333
23,-13999.642857142857,102.33333333333333,-106.80959761904832,102.33333333333333
24,-13999.642857142857,102.33333333333333,-100.4085428571449,102.33333333333333
25,-13999.642857142857,102.33333333333333,-137.81204632034675,102.33333333333333
26,-13999.642857142857,102.33333333333333,-120.81321666666989,102.33333333333333
27,-13999.642857142857,102.33333333333333,-60.40437965367931,102.33333333333333
28,-13999.642857142857,102.33333333333333,-143.9120384448899,102.33333333333333
29,-13999.642857142857,102.33333333333333,-109.00678571428809,102.33333333333333
30,-11999.214285714286,102.33333333333333,-81.19973571428584,102.33333333333333
1,-13999.642857142857,-897.6666666666666,-8792.485541630609,-8999.42857142857
2,-13999.642857142857,101.75,-6893.677367221678,-6999.071428571428
3,-13999.642857142857,102.33333333333333,-5385.486755233646,-4999.071428571428
4,-13999.642857142857,102.33333333333333,-3909.3492263958087,-2898.6
5,-13999.642857142857,102.33333333333333,-2743.8156384559825,-1897.6666666666667
6,-13999.642857142857,102.33333333333333,-1971.9258265512533,-897.6666666666666
7,-13999.642857142857,102.33333333333333,-1875.8150421356606,-897.6666666666666
8,-13999.642857142857,102.33333333333333,-1649.5197555555683,-897.6666666666666
9,-13999.642857142857,102.33333333333333,-1256.2109042568545,-897.6666666666666
10,-13999.642857142857,102.33333333333333,-483.20106275947234,102.33333333333333
11,-13999.642857142857,102.33333333333333,-139.62036428571645,102.33333333333333
12,-13999.642857142857,102.33333333333333,-149.91466695526594,102.33333333333333
13,-13999.642857142857,102.33333333333333,-123.51637012987086,102.33333333333333
14,-12999.214285714286,102.33333333333333,-64.79929393939395,102.33333333333333
15,-9999.214285714286,102.33333333333333,-66.09940158730029,102.33333333333333
16,-13999.642857142857,102.33333333333333,-92.30781428571514,102.33333333333333
17,-10999.42857142857,102.33333333333333,-170.91933571428484,102.33333333333333
18,-13999.642857142857,102.33333333333333,-113.8094928571453,102.33333333333333
19,-13999.642857142857,102.33333333333333,-23.691499267399283,102.33333333333333
20,-13999.642857142857,102.33333333333333,-83.40321587301611,102.33333333333333
21,-13999.642857142857,102.33333333333333,-173.4223023809537,102.33333333333333
22,-10999.07142857143,102.33333333333333,-114.91371536796679,102.33333333333333
23,-13999.642857142857,102.33333333333333,-84.3036915584411,102.33333333333333
24,-13999.642857142857,102.33333333333333,-108.50758124098323,102.33333333333333
25,-13999.642857142857,102.33333333333333,-155.11592142857026,102.33333333333333
26,-13999.642857142857,102.33333333333333,-136.61123736263866,102.33333333333333
27,-13999.642857142857,102.33333333333333,-101.51044688644824,102.33333333333333
28,-13999.642857142857,102.33333333333333,-175.7175540293008,102.33333333333333
29,-13999.642857142857,102.33333333333333,-68.20229523809418,102.33333333333333
30,-10999.42857142857,102.33333333333333,-19.49244761904741,102.33333333333333
1,-13999.642857142857,101.75,-8807.39717287713,-8999.42857142857
2,-13999.642857142857,102.33333333333333,-6684.250645448997,-6999.071428571428
3,-13999.642857142857,102.33333333333333,-4962.270719619259,-3999.214285714286
4,-13999.642857142857,102.33333333333333,-3692.136557276045,-2898.25
5,-13999.642857142857,102.33333333333333,-2737.880376673325,-1897.6666666666667
6,-13999.642857142857,102.33333333333333,-2140.8527190143354,-898.25
7,-13999.642857142857,102.33333333333333,-1563.0584377844434,-897.6666666666666
8,-13999.642857142857,102.33333333333333,-1150.3636193029163,101.75
9,-13999.642857142857,102.33333333333333,-469.76396787102044,102.33333333333333
10,-13999.642857142857,102.33333333333333,-150.13390634920472,102.33333333333333
11,-13999.642857142857,102.33333333333333,-146.01585317460075,102.33333333333333
12,-10999.42857142857,102.33333333333333,-85.0063182539667,102.33333333333333
13,-13999.642857142857,102.33333333333333,-120.11339920635051,102.33333333333333
14,-13999.642857142857,102.33333333333333,-111.51141089466148,102.33333333333333
15,-10999.07142857143,102.33333333333333,-92.50749047619182,102.33333333333333
16,-11999.214285714286,102.33333333333333,-124.81309761905032,102.33333333333333
17,-13999.642857142857,102.33333333333333,-139.51712301587315,102.33333333333333
18,-10999.42857142857,102.33333333333333,-64.59723015872984,102.33333333333333
19,-12999.214285714286,102.33333333333333,-61.103057142855604,102.33333333333333
20,-13999.642857142857,102.33333333333333,-153.81603571428644,102.33333333333333
21,-13999.642857142857,102.33333333333333,-86.00372460317583,102.33333333333333
22,-13999.642857142857,102.33333333333333,-157.81717387057486,102.33333333333333
23,-13999.642857142857,102.33333333333333,-122.61074688644754,102.33333333333333
24,-13999.642857142857,102.33333333333333,-96.20733015873108,102.33333333333333
25,-11999.214285714286,102.33333333333333,-106.50518736263979,102.33333333333333
26,-11999.214285714286,102.33333333333333,-85.104248701299,102.33333333333333
27,-13999.642857142857,102.33333333333333,-143.01598418803584,102.33333333333333
28,-13999.642857142857,102.33333333333333,-130.51290476190817,102.33333333333333
29,-13999.642857142857,102.33333333333333,-47.998275396825264,102.33333333333333
30,-12999.214285714286,102.33333333333333,-119.41514155844366,102.33333333333333
1,-13999.642857142857,102.33333333333333,-8262.225255905214,-7999.642857142857
2,-13999.642857142857,102.33333333333333,-6269.551896853155,-5999.214285714285
3,-13999.642857142857,102.33333333333333,-4570.425754911742,-3898.6
4,-12999.642857142857,102.33333333333333,-3088.4496256521134,-1898.25
5,-11999.642857142857,102.33333333333333,-2090.097359901233,-897.6666666666666
6,-11999.214285714286,102.33333333333333,-1547.8920506993138,-897.6666666666666
7,-12999.642857142857,102.33333333333333,-1196.9543867965363,-897.6666666666666
8,-13999.642857142857,102.33333333333333,-698.9974892995858,102.33333333333333
9,-11999.214285714286,102.33333333333333,-282.55072965367776,102.33333333333333
10,-13999.642857142857,102.33333333333333,-94.50732619047535,102.33333333333333
11,-13999.642857142857,102.33333333333333,-117.210095238098,102.33333333333333
12,-11999.214285714286,102.33333333333333,-147.2155867965371,102.33333333333333
13,-13999.642857142857,102.33333333333333,-127.4118611111143,102.33333333333333
14,-13999.642857142857,102.33333333333333,-123.01225164835208,102.33333333333333
15,-9999.214285714286,102.33333333333333,-20.79420511155526,102.33333333333333
16,-13999.642857142857,102.33333333333333,-148.5193813020312,102.33333333333333
17,-13999.642857142857,102.33333333333333,-76.30813333333221,102.33333333333333
18,-13999.642857142857,102.33333333333333,-124.40985346320508,102.33333333333333
19,-13999.642857142857,102.33333333333333,-73.20436428571475,102.33333333333333
20,-13999.642857142857,102.33333333333333,-113.01689761905025,102.33333333333333
21,-13999.642857142857,102.33333333333333,-171.01960238095052,102.33333333333333
22,-11999.214285714286,102.33333333333333,-100.70888333333461,102.33333333333333
23,-13999.642857142857,102.33333333333333,-172.22396990231687,102.33333333333333
24,-13999.642857142857,102.33333333333333,-114.60730873016128,102.33333333333333
25,-13999.642857142857,102.33333333333333,-174.91812783882642,102.33333333333333
26,-13999.642857142857,102.33333333333333,-84.10193600288707,102.33333333333333
27,-13999.642857142857,102.33333333333333,-71.10380085470301,102.33333333333333
28,-13999.642857142857,102.33333333333333,-140.81469523809503,102.33333333333333
29,-13999.642857142857,102.33333333333333,-172.21838679653743,102.33333333333333
30,-13999.642857142857,102.33333333333333,-149.11621117216353,102.33333333333333
1,-13999.142857142857,-4997.785714285715,-13168.888428571592,-13999.142857142857
2,-13999.142857142857,-4997.5,-12254.635928571528,-13999.142857142857
3,-13999.142857142857,-4997.571428571428,-10794.30685714289,-10997.857142857143
4,-13999.142857142857,-4997.428571428572,-9415.046285714272,-8997.92857142857
5,-13999.142857142857,-4997.428571428572,-8566.927642857114,-7997.928571428572
6,-13999.142857142857,-3997.5,-8013.855571428519,-7997.642857142857
7,-13999.142857142857,-3997.4285714285716,-7514.830499999948,-6997.928571428572
8,-13999.142857142857,-3997.214285714286,-7259.8124999999445,-6997.642857142857
9,-13999.142857142857,-3997.214285714286,-7055.804642857099,-6997.285714285715
10,-13999.142857142857,-3997.285714285714,-6858.786214285686,-5997.928571428572
11,-13999.142857142857,-3997.285714285714,-6671.765214285675,-5997.642857142857
12,-13999.142857142857,-2998.714285714286,-6460.738285714254,-5997.428571428572
